danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.221,0.0879,7,-16.996,1,0.0381,0.155,0.698,0.0869,0.0401,126.622,audio_features,6ZFbXIJkuI1dVNWvzJzown,spotify:track:6ZFbXIJkuI1dVNWvzJzown,https://api.spotify.com/v1/tracks/6ZFbXIJkuI1dVNWvzJzown,https://api.spotify.com/v1/audio-analysis/6ZFbXIJkuI1dVNWvzJzown,275547,4
0.522,0.707,5,-7.113,0,0.0354,0.24,2.04e-05,0.156,0.572,76.05,audio_features,5PsUB0ISfQxRLhF5DmI5Ks,spotify:track:5PsUB0ISfQxRLhF5DmI5Ks,https://api.spotify.com/v1/tracks/5PsUB0ISfQxRLhF5DmI5Ks,https://api.spotify.com/v1/audio-analysis/5PsUB0ISfQxRLhF5DmI5Ks,263000,4
0.671,0.849,9,-5.963,0,0.0283,0.0879,0,0.0971,0.801,125.429,audio_features,12axV6NUqaYH3yFUWwArzr,spotify:track:12axV6NUqaYH3yFUWwArzr,https://api.spotify.com/v1/tracks/12axV6NUqaYH3yFUWwArzr,https://api.spotify.com/v1/audio-analysis/12axV6NUqaYH3yFUWwArzr,269000,4
0.666,0.592,9,-7.568,1,0.169,0.364,0,0.232,0.709,149.873,audio_features,2Yc3aWoe4P0l5V27Li6vNC,spotify:track:2Yc3aWoe4P0l5V27Li6vNC,https://api.spotify.com/v1/tracks/2Yc3aWoe4P0l5V27Li6vNC,https://api.spotify.com/v1/audio-analysis/2Yc3aWoe4P0l5V27Li6vNC,197309,4
0.479,0.416,4,-11.451,0,0.124,0.457,1.72e-05,0.118,0.514,79.593,audio_features,1k1Bqnv2R0uJXQN4u6LKYt,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,125093,4
0.509,0.332,10,-11.433,0,0.0407,0.901,0.0981,0.117,0.713,159.553,audio_features,3nZrgv46xk7zTNjndkN5xP,spotify:track:3nZrgv46xk7zTNjndkN5xP,https://api.spotify.com/v1/tracks/3nZrgv46xk7zTNjndkN5xP,https://api.spotify.com/v1/audio-analysis/3nZrgv46xk7zTNjndkN5xP,152787,4
0.276,0.242,0,-12.522,1,0.0382,0.407,0.00135,0.0815,0.112,181.97,audio_features,3cnhQxjmgPhiYOMO0XcKpM,spotify:track:3cnhQxjmgPhiYOMO0XcKpM,https://api.spotify.com/v1/tracks/3cnhQxjmgPhiYOMO0XcKpM,https://api.spotify.com/v1/audio-analysis/3cnhQxjmgPhiYOMO0XcKpM,391453,4
0.517,0.341,2,-8.825,0,0.0362,0.88,7.55e-05,0.119,0.329,129.881,audio_features,0NdaHtdeDxDQLOQYxP2gZD,spotify:track:0NdaHtdeDxDQLOQYxP2gZD,https://api.spotify.com/v1/tracks/0NdaHtdeDxDQLOQYxP2gZD,https://api.spotify.com/v1/audio-analysis/0NdaHtdeDxDQLOQYxP2gZD,284783,4
0.293,0.0571,2,-17.814,0,0.0364,0.869,0.869,0.0697,0.079,122.819,audio_features,7BLsjYk5qtOFpduUC52K7a,spotify:track:7BLsjYk5qtOFpduUC52K7a,https://api.spotify.com/v1/tracks/7BLsjYk5qtOFpduUC52K7a,https://api.spotify.com/v1/audio-analysis/7BLsjYk5qtOFpduUC52K7a,248520,3
0.81,0.793,6,-9.404,0,0.0403,0.0378,1.82e-06,0.072,0.863,116.049,audio_features,69kOkLUCkxIZYexIgSG8rq,spotify:track:69kOkLUCkxIZYexIgSG8rq,https://api.spotify.com/v1/tracks/69kOkLUCkxIZYexIgSG8rq,https://api.spotify.com/v1/audio-analysis/69kOkLUCkxIZYexIgSG8rq,369627,4
0.578,0.482,0,-7.268,1,0.0285,0.0196,0.00505,0.144,0.16,109.956,audio_features,4gKJerAUhpYlektoGUktX1,spotify:track:4gKJerAUhpYlektoGUktX1,https://api.spotify.com/v1/tracks/4gKJerAUhpYlektoGUktX1,https://api.spotify.com/v1/audio-analysis/4gKJerAUhpYlektoGUktX1,285987,4
0.772,0.967,7,-4.172,1,0.0821,0.125,2.34e-05,0.314,0.875,127.99,audio_features,4swDEcy3hiQnmYF6KeWfaL,spotify:track:4swDEcy3hiQnmYF6KeWfaL,https://api.spotify.com/v1/tracks/4swDEcy3hiQnmYF6KeWfaL,https://api.spotify.com/v1/audio-analysis/4swDEcy3hiQnmYF6KeWfaL,206021,4
0.577,0.593,9,-11.966,1,0.0305,0.523,0,0.0707,0.925,97.879,audio_features,6yhPlKwcvGpRcFkLVcAk4F,spotify:track:6yhPlKwcvGpRcFkLVcAk4F,https://api.spotify.com/v1/tracks/6yhPlKwcvGpRcFkLVcAk4F,https://api.spotify.com/v1/audio-analysis/6yhPlKwcvGpRcFkLVcAk4F,140200,3
0.508,0.0965,11,-18.283,1,0.031,0.856,0.012,0.102,0.296,77.906,audio_features,56XoFI6v7kbGNdM8ALYWof,spotify:track:56XoFI6v7kbGNdM8ALYWof,https://api.spotify.com/v1/tracks/56XoFI6v7kbGNdM8ALYWof,https://api.spotify.com/v1/audio-analysis/56XoFI6v7kbGNdM8ALYWof,135840,4
0.649,0.618,9,-10.728,1,0.0265,0.596,1.46e-06,0.192,0.667,114.688,audio_features,6r20M5DWYdIoCDmDViBxuz,spotify:track:6r20M5DWYdIoCDmDViBxuz,https://api.spotify.com/v1/tracks/6r20M5DWYdIoCDmDViBxuz,https://api.spotify.com/v1/audio-analysis/6r20M5DWYdIoCDmDViBxuz,210267,4
0.608,0.582,9,-9.734,1,0.0355,0.725,0,0.0854,0.952,127.297,audio_features,52HAHV1j93s5B8GoTNI7DJ,spotify:track:52HAHV1j93s5B8GoTNI7DJ,https://api.spotify.com/v1/tracks/52HAHV1j93s5B8GoTNI7DJ,https://api.spotify.com/v1/audio-analysis/52HAHV1j93s5B8GoTNI7DJ,176933,4
0.54,0.28,8,-12.029,1,0.0318,0.907,0.0417,0.109,0.222,79.712,audio_features,5zzr84iUlFqvCFMQBmSZ34,spotify:track:5zzr84iUlFqvCFMQBmSZ34,https://api.spotify.com/v1/tracks/5zzr84iUlFqvCFMQBmSZ34,https://api.spotify.com/v1/audio-analysis/5zzr84iUlFqvCFMQBmSZ34,190533,4
0.215,0.169,9,-17.88,1,0.0402,0.974,0.0585,0.0907,0.0547,132.925,audio_features,7LAJWSKK8JMIZAcblgUMS6,spotify:track:7LAJWSKK8JMIZAcblgUMS6,https://api.spotify.com/v1/tracks/7LAJWSKK8JMIZAcblgUMS6,https://api.spotify.com/v1/audio-analysis/7LAJWSKK8JMIZAcblgUMS6,257760,3
0.522,0.826,5,-4.157,0,0.0352,0.00224,0.00148,0.114,0.478,149.374,audio_features,1ZWRftKlf5bFBhsUUulMgE,spotify:track:1ZWRftKlf5bFBhsUUulMgE,https://api.spotify.com/v1/tracks/1ZWRftKlf5bFBhsUUulMgE,https://api.spotify.com/v1/audio-analysis/1ZWRftKlf5bFBhsUUulMgE,192053,4
0.58,0.604,2,-6.904,1,0.09,0.389,0.00051,0.111,0.556,152.532,audio_features,7ohJuvtlKjKKaimEcvWfh1,spotify:track:7ohJuvtlKjKKaimEcvWfh1,https://api.spotify.com/v1/tracks/7ohJuvtlKjKKaimEcvWfh1,https://api.spotify.com/v1/audio-analysis/7ohJuvtlKjKKaimEcvWfh1,176000,4
0.104,0.111,1,-20.031,1,0.0517,0.979,0.926,0.11,0.039,83.933,audio_features,3Knohqfb9jeYzL6wMZiWLM,spotify:track:3Knohqfb9jeYzL6wMZiWLM,https://api.spotify.com/v1/tracks/3Knohqfb9jeYzL6wMZiWLM,https://api.spotify.com/v1/audio-analysis/3Knohqfb9jeYzL6wMZiWLM,229107,4
0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,audio_features,6FLwmdmW77N1Pxb1aWsZmO,spotify:track:6FLwmdmW77N1Pxb1aWsZmO,https://api.spotify.com/v1/tracks/6FLwmdmW77N1Pxb1aWsZmO,https://api.spotify.com/v1/audio-analysis/6FLwmdmW77N1Pxb1aWsZmO,218547,4
0.0673,0.114,10,-16.828,1,0.041,0.972,0.961,0.136,0.0363,66.182,audio_features,78NOjcwjSb7qSrPtKUAHiy,spotify:track:78NOjcwjSb7qSrPtKUAHiy,https://api.spotify.com/v1/tracks/78NOjcwjSb7qSrPtKUAHiy,https://api.spotify.com/v1/audio-analysis/78NOjcwjSb7qSrPtKUAHiy,315791,4
0.341,0.164,1,-15.196,0,0.0422,0.979,0.00104,0.106,0.15,110.977,audio_features,3shwDe4kvQwODui2GsYGYS,spotify:track:3shwDe4kvQwODui2GsYGYS,https://api.spotify.com/v1/tracks/3shwDe4kvQwODui2GsYGYS,https://api.spotify.com/v1/audio-analysis/3shwDe4kvQwODui2GsYGYS,185502,4
0.469,0.969,0,-2.219,1,0.0589,0.009,1.11e-05,0.346,0.476,164.042,audio_features,60rHc4AkLlP4XVSATvBb6K,spotify:track:60rHc4AkLlP4XVSATvBb6K,https://api.spotify.com/v1/tracks/60rHc4AkLlP4XVSATvBb6K,https://api.spotify.com/v1/audio-analysis/60rHc4AkLlP4XVSATvBb6K,183507,4
0.509,0.538,7,-7.335,1,0.0572,0.385,0,0.104,0.244,75.089,audio_features,7DFNE7NO0raLIUbgzY2rzm,spotify:track:7DFNE7NO0raLIUbgzY2rzm,https://api.spotify.com/v1/tracks/7DFNE7NO0raLIUbgzY2rzm,https://api.spotify.com/v1/audio-analysis/7DFNE7NO0raLIUbgzY2rzm,252867,4
0.712,0.665,6,-4.878,0,0.0266,7.18e-05,0.192,0.306,0.594,105.284,audio_features,7hpFYWL3cw5m4y70cce7Zb,spotify:track:7hpFYWL3cw5m4y70cce7Zb,https://api.spotify.com/v1/tracks/7hpFYWL3cw5m4y70cce7Zb,https://api.spotify.com/v1/audio-analysis/7hpFYWL3cw5m4y70cce7Zb,199960,4
0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838,audio_features,0hNduWmlWmEmuwEFcYvRu1,spotify:track:0hNduWmlWmEmuwEFcYvRu1,https://api.spotify.com/v1/tracks/0hNduWmlWmEmuwEFcYvRu1,https://api.spotify.com/v1/audio-analysis/0hNduWmlWmEmuwEFcYvRu1,237793,4
0.488,0.862,0,-7.595,1,0.0476,0.0204,0,0.359,0.706,104.56,audio_features,6PVMOFV7IjuP7LxulzSA43,spotify:track:6PVMOFV7IjuP7LxulzSA43,https://api.spotify.com/v1/tracks/6PVMOFV7IjuP7LxulzSA43,https://api.spotify.com/v1/audio-analysis/6PVMOFV7IjuP7LxulzSA43,257827,4
0.708,0.737,11,-6.665,0,0.0943,0.0299,0.0804,0.101,0.476,132.612,audio_features,5jdvRj8zXHJ7XpKsBKT9CZ,spotify:track:5jdvRj8zXHJ7XpKsBKT9CZ,https://api.spotify.com/v1/tracks/5jdvRj8zXHJ7XpKsBKT9CZ,https://api.spotify.com/v1/audio-analysis/5jdvRj8zXHJ7XpKsBKT9CZ,191800,4
0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.639,0.243,110.018,audio_features,2nLtzopw4rPReszdYBJU6h,spotify:track:2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,185587,4
0.42,0.929,7,-3.899,0,0.121,0.000353,0.000747,0.122,0.3,127.204,audio_features,5V3mdRI2yQxbSsJGDPc5lD,spotify:track:5V3mdRI2yQxbSsJGDPc5lD,https://api.spotify.com/v1/tracks/5V3mdRI2yQxbSsJGDPc5lD,https://api.spotify.com/v1/audio-analysis/5V3mdRI2yQxbSsJGDPc5lD,210240,4
0.585,0.887,3,-5.086,0,0.0362,0.000376,0.0518,0.132,0.711,118.035,audio_features,5anCkDvJ17aznvK5TED5uo,spotify:track:5anCkDvJ17aznvK5TED5uo,https://api.spotify.com/v1/tracks/5anCkDvJ17aznvK5TED5uo,https://api.spotify.com/v1/audio-analysis/5anCkDvJ17aznvK5TED5uo,304880,4
0.558,0.364,4,-11.258,0,0.0265,0.0505,5.02e-06,0.0753,0.17,142.171,audio_features,3ZFwuJwUpIl0GeXsvF1ELf,spotify:track:3ZFwuJwUpIl0GeXsvF1ELf,https://api.spotify.com/v1/tracks/3ZFwuJwUpIl0GeXsvF1ELf,https://api.spotify.com/v1/audio-analysis/3ZFwuJwUpIl0GeXsvF1ELf,388733,3
0.737,0.476,4,-5.825,0,0.0262,0.0908,5.39e-05,0.0968,0.555,90.028,audio_features,3vZM2544ETmOCCHuBPZRzm,spotify:track:3vZM2544ETmOCCHuBPZRzm,https://api.spotify.com/v1/tracks/3vZM2544ETmOCCHuBPZRzm,https://api.spotify.com/v1/audio-analysis/3vZM2544ETmOCCHuBPZRzm,195743,4
0.768,0.864,11,-6.145,1,0.0324,0.101,0,0.162,0.891,110.008,audio_features,1Je1IMUlBXcx1Fz0WE7oPT,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,https://api.spotify.com/v1/tracks/1Je1IMUlBXcx1Fz0WE7oPT,https://api.spotify.com/v1/audio-analysis/1Je1IMUlBXcx1Fz0WE7oPT,173027,4
0.515,0.256,1,-10.783,0,0.052,0.645,3.02e-06,0.0949,0.331,143.667,audio_features,6r7wSmu9OqFU4APOTF7GTB,spotify:track:6r7wSmu9OqFU4APOTF7GTB,https://api.spotify.com/v1/tracks/6r7wSmu9OqFU4APOTF7GTB,https://api.spotify.com/v1/audio-analysis/6r7wSmu9OqFU4APOTF7GTB,220621,4
0.259,0.127,9,-21.331,0,0.0425,0.813,0.00262,0.089,0.0726,100.195,audio_features,0RbfkrLmAY8SIcRnHj64m5,spotify:track:0RbfkrLmAY8SIcRnHj64m5,https://api.spotify.com/v1/tracks/0RbfkrLmAY8SIcRnHj64m5,https://api.spotify.com/v1/audio-analysis/0RbfkrLmAY8SIcRnHj64m5,519093,4
0.379,0.29,4,-8.485,1,0.051,0.952,0.00106,0.118,0.169,166.467,audio_features,4RL77hMWUq35NYnPLXBpih,spotify:track:4RL77hMWUq35NYnPLXBpih,https://api.spotify.com/v1/tracks/4RL77hMWUq35NYnPLXBpih,https://api.spotify.com/v1/audio-analysis/4RL77hMWUq35NYnPLXBpih,201080,4
0.347,0.772,5,-4.359,0,0.0549,0.0597,0.0333,0.115,0.035,192.118,audio_features,7qfwcqfGOkQYtzjF4UzJHM,spotify:track:7qfwcqfGOkQYtzjF4UzJHM,https://api.spotify.com/v1/tracks/7qfwcqfGOkQYtzjF4UzJHM,https://api.spotify.com/v1/audio-analysis/7qfwcqfGOkQYtzjF4UzJHM,191412,3
0.633,0.687,1,-5.154,0,0.0449,0.0102,2.55e-06,0.133,0.787,96.011,audio_features,3de9GVjuFpwVM6uC5YLQS2,spotify:track:3de9GVjuFpwVM6uC5YLQS2,https://api.spotify.com/v1/tracks/3de9GVjuFpwVM6uC5YLQS2,https://api.spotify.com/v1/audio-analysis/3de9GVjuFpwVM6uC5YLQS2,183093,4
0.625,0.676,2,-4.977,0,0.0351,0.0489,0,0.0429,0.472,93.961,audio_features,5Ax2a3ItybgFZ0zATY2y3v,spotify:track:5Ax2a3ItybgFZ0zATY2y3v,https://api.spotify.com/v1/tracks/5Ax2a3ItybgFZ0zATY2y3v,https://api.spotify.com/v1/audio-analysis/5Ax2a3ItybgFZ0zATY2y3v,231360,4
0.387,0.502,7,-6.062,0,0.0564,0.433,7.15e-05,0.101,0.206,119.808,audio_features,1KE7c3NIUbKZMuQZsRRflk,spotify:track:1KE7c3NIUbKZMuQZsRRflk,https://api.spotify.com/v1/tracks/1KE7c3NIUbKZMuQZsRRflk,https://api.spotify.com/v1/audio-analysis/1KE7c3NIUbKZMuQZsRRflk,190680,3
0.665,0.522,6,-5.858,0,0.0301,0.115,1.79e-06,0.0756,0.522,74.999,audio_features,3717eMglfGPYr9YKzdsiho,spotify:track:3717eMglfGPYr9YKzdsiho,https://api.spotify.com/v1/tracks/3717eMglfGPYr9YKzdsiho,https://api.spotify.com/v1/audio-analysis/3717eMglfGPYr9YKzdsiho,221155,4
0.598,0.628,11,-5.296,0,0.0496,0.493,0.0048,0.108,0.43,138.889,audio_features,6apxZC8Al86cGgjO7kODkj,spotify:track:6apxZC8Al86cGgjO7kODkj,https://api.spotify.com/v1/tracks/6apxZC8Al86cGgjO7kODkj,https://api.spotify.com/v1/audio-analysis/6apxZC8Al86cGgjO7kODkj,210195,4
0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,audio_features,3fqwjXwUGN6vbzIwvyFMhx,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/tracks/3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/audio-analysis/3fqwjXwUGN6vbzIwvyFMhx,293293,4
0.488,0.0892,10,-23.461,1,0.0591,0.947,0.88,0.126,0.0787,134.177,audio_features,6UXdpxKebkZYtS9X8HY2QS,spotify:track:6UXdpxKebkZYtS9X8HY2QS,https://api.spotify.com/v1/tracks/6UXdpxKebkZYtS9X8HY2QS,https://api.spotify.com/v1/audio-analysis/6UXdpxKebkZYtS9X8HY2QS,147733,4
0.235,0.365,7,-13.864,1,0.0356,0.927,0.907,0.17,0.126,91.187,audio_features,7KrdT8Zk0WGeyNtaCwQR08,spotify:track:7KrdT8Zk0WGeyNtaCwQR08,https://api.spotify.com/v1/tracks/7KrdT8Zk0WGeyNtaCwQR08,https://api.spotify.com/v1/audio-analysis/7KrdT8Zk0WGeyNtaCwQR08,183667,3
0.767,0.805,7,-9.467,1,0.0319,0.0611,0.889,0.321,0.642,119.998,audio_features,45rYsCesyzwWh2Wqlagnht,spotify:track:45rYsCesyzwWh2Wqlagnht,https://api.spotify.com/v1/tracks/45rYsCesyzwWh2Wqlagnht,https://api.spotify.com/v1/audio-analysis/45rYsCesyzwWh2Wqlagnht,245723,4
0.569,0.603,9,-11.022,0,0.0576,0.652,0.868,0.444,0.415,141.143,audio_features,7lQXrswEIAXh6xlmLS3O8X,spotify:track:7lQXrswEIAXh6xlmLS3O8X,https://api.spotify.com/v1/tracks/7lQXrswEIAXh6xlmLS3O8X,https://api.spotify.com/v1/audio-analysis/7lQXrswEIAXh6xlmLS3O8X,276973,4
0.123,0.324,2,-16.875,0,0.037,0.554,0.888,0.0967,0.0393,95.288,audio_features,2ix3xSGb0gytJ3L8acGhEq,spotify:track:2ix3xSGb0gytJ3L8acGhEq,https://api.spotify.com/v1/tracks/2ix3xSGb0gytJ3L8acGhEq,https://api.spotify.com/v1/audio-analysis/2ix3xSGb0gytJ3L8acGhEq,435880,4
0.302,0.502,0,-8.684,0,0.0343,0.324,0.0471,0.251,0.302,80.941,audio_features,3jzRn8NfDKrpjTBYebD44p,spotify:track:3jzRn8NfDKrpjTBYebD44p,https://api.spotify.com/v1/tracks/3jzRn8NfDKrpjTBYebD44p,https://api.spotify.com/v1/audio-analysis/3jzRn8NfDKrpjTBYebD44p,287184,4
0.664,0.553,9,-7.723,1,0.0264,0.743,0.00978,0.0838,0.287,112.52,audio_features,5l91KHr9uF8wdSdtRoZba8,spotify:track:5l91KHr9uF8wdSdtRoZba8,https://api.spotify.com/v1/tracks/5l91KHr9uF8wdSdtRoZba8,https://api.spotify.com/v1/audio-analysis/5l91KHr9uF8wdSdtRoZba8,286880,4
0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,audio_features,26rdOwwjC2UnweK3xeS58u,spotify:track:26rdOwwjC2UnweK3xeS58u,https://api.spotify.com/v1/tracks/26rdOwwjC2UnweK3xeS58u,https://api.spotify.com/v1/audio-analysis/26rdOwwjC2UnweK3xeS58u,190186,4
0.865,0.73,6,-2.813,0,0.373,0.283,0,0.0753,0.808,90.096,audio_features,4RY96Asd9IefaL3X4LOLZ8,spotify:track:4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/tracks/4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/audio-analysis/4RY96Asd9IefaL3X4LOLZ8,193467,4
0.551,0.851,1,-3.277,1,0.197,0.0748,0,0.0784,0.1,171.411,audio_features,6yr8GiTHWvFfi4o6Q5ebdT,spotify:track:6yr8GiTHWvFfi4o6Q5ebdT,https://api.spotify.com/v1/tracks/6yr8GiTHWvFfi4o6Q5ebdT,https://api.spotify.com/v1/audio-analysis/6yr8GiTHWvFfi4o6Q5ebdT,297893,4
0.701,0.728,2,-4.554,1,0.255,0.00971,0.00115,0.361,0.0591,171.388,audio_features,7w9bgPAmPTtrkt2v16QWvQ,spotify:track:7w9bgPAmPTtrkt2v16QWvQ,https://api.spotify.com/v1/tracks/7w9bgPAmPTtrkt2v16QWvQ,https://api.spotify.com/v1/audio-analysis/7w9bgPAmPTtrkt2v16QWvQ,326467,4
0.702,0.77,9,-5.416,0,0.0482,0.124,0,0.103,0.593,107.951,audio_features,6RsWqX8zABZLhZydXxEFOm,spotify:track:6RsWqX8zABZLhZydXxEFOm,https://api.spotify.com/v1/tracks/6RsWqX8zABZLhZydXxEFOm,https://api.spotify.com/v1/audio-analysis/6RsWqX8zABZLhZydXxEFOm,213520,4
0.832,0.87,8,-4.2,0,0.166,0.269,0,0.415,0.577,137.998,audio_features,6cj8s9tWTahcd0XmnM2tVj,spotify:track:6cj8s9tWTahcd0XmnM2tVj,https://api.spotify.com/v1/tracks/6cj8s9tWTahcd0XmnM2tVj,https://api.spotify.com/v1/audio-analysis/6cj8s9tWTahcd0XmnM2tVj,240747,4
0.679,0.734,10,-5.542,0,0.444,0.0241,1.65e-06,0.369,0.245,145.028,audio_features,46THN9jjPWhSqFUu6YsBhv,spotify:track:46THN9jjPWhSqFUu6YsBhv,https://api.spotify.com/v1/tracks/46THN9jjPWhSqFUu6YsBhv,https://api.spotify.com/v1/audio-analysis/46THN9jjPWhSqFUu6YsBhv,247867,4
0.602,0.382,4,-8.744,1,0.0263,0.786,1.53e-05,0.0861,0.188,90.013,audio_features,2cVpduhPSxuQ4hvRxAAKBl,spotify:track:2cVpduhPSxuQ4hvRxAAKBl,https://api.spotify.com/v1/tracks/2cVpduhPSxuQ4hvRxAAKBl,https://api.spotify.com/v1/audio-analysis/2cVpduhPSxuQ4hvRxAAKBl,283067,4
0.273,0.373,5,-9.989,1,0.0341,0.848,0.000241,0.188,0.147,77.591,audio_features,6Z5XZ8fjmWGbkdahOgreVe,spotify:track:6Z5XZ8fjmWGbkdahOgreVe,https://api.spotify.com/v1/tracks/6Z5XZ8fjmWGbkdahOgreVe,https://api.spotify.com/v1/audio-analysis/6Z5XZ8fjmWGbkdahOgreVe,137467,4
0.143,0.311,10,-14.221,1,0.031,0.812,0.36,0.606,0.0892,173.317,audio_features,6VdPR0ZgEcy7e3GVjcA5t1,spotify:track:6VdPR0ZgEcy7e3GVjcA5t1,https://api.spotify.com/v1/tracks/6VdPR0ZgEcy7e3GVjcA5t1,https://api.spotify.com/v1/audio-analysis/6VdPR0ZgEcy7e3GVjcA5t1,260493,3
0.281,0.798,1,-4.194,0,0.0434,0.192,0,0.226,0.658,111.844,audio_features,1XFGX70CFpmp7xz7KM4Vlj,spotify:track:1XFGX70CFpmp7xz7KM4Vlj,https://api.spotify.com/v1/tracks/1XFGX70CFpmp7xz7KM4Vlj,https://api.spotify.com/v1/audio-analysis/1XFGX70CFpmp7xz7KM4Vlj,259040,4
0.627,0.769,5,-6.517,0,0.0832,0.0353,1.93e-05,0.0749,0.914,143.899,audio_features,4nrsFCRgmOcEGZJEff7UXy,spotify:track:4nrsFCRgmOcEGZJEff7UXy,https://api.spotify.com/v1/tracks/4nrsFCRgmOcEGZJEff7UXy,https://api.spotify.com/v1/audio-analysis/4nrsFCRgmOcEGZJEff7UXy,199613,3
0.468,0.542,4,-6.844,0,0.0402,0.78,0,0.154,0.421,78.085,audio_features,0iUpm7wdpsRnmFFMTSfNTb,spotify:track:0iUpm7wdpsRnmFFMTSfNTb,https://api.spotify.com/v1/tracks/0iUpm7wdpsRnmFFMTSfNTb,https://api.spotify.com/v1/audio-analysis/0iUpm7wdpsRnmFFMTSfNTb,294243,4
0.567,0.58,9,-6.985,0,0.029,0.429,0,0.114,0.709,148.233,audio_features,3yXCD7oeMlvuQMNqw1S7IG,spotify:track:3yXCD7oeMlvuQMNqw1S7IG,https://api.spotify.com/v1/tracks/3yXCD7oeMlvuQMNqw1S7IG,https://api.spotify.com/v1/audio-analysis/3yXCD7oeMlvuQMNqw1S7IG,260427,4
0.516,0.599,2,-5.443,0,0.0459,0.312,0,0.126,0.302,73.043,audio_features,3lVuhTICqiKNaAedAmWBaZ,spotify:track:3lVuhTICqiKNaAedAmWBaZ,https://api.spotify.com/v1/tracks/3lVuhTICqiKNaAedAmWBaZ,https://api.spotify.com/v1/audio-analysis/3lVuhTICqiKNaAedAmWBaZ,256907,4
0.578,0.578,6,-6.197,0,0.0306,0.391,0,0.086,0.314,141.946,audio_features,2BAHB9DVfreEz3OXjJIYU7,spotify:track:2BAHB9DVfreEz3OXjJIYU7,https://api.spotify.com/v1/tracks/2BAHB9DVfreEz3OXjJIYU7,https://api.spotify.com/v1/audio-analysis/2BAHB9DVfreEz3OXjJIYU7,301441,4
0.704,0.0827,9,-14.919,0,0.0449,0.976,0.948,0.096,0.137,104.044,audio_features,46CjZoMQuzYj2evsWJjjw8,spotify:track:46CjZoMQuzYj2evsWJjjw8,https://api.spotify.com/v1/tracks/46CjZoMQuzYj2evsWJjjw8,https://api.spotify.com/v1/audio-analysis/46CjZoMQuzYj2evsWJjjw8,88430,4
0.556,0.605,7,-8.694,0,0.0637,0.514,2.97e-06,0.33,0.252,124.121,audio_features,1nRc8BZpJMXo4YdqUhtHxY,spotify:track:1nRc8BZpJMXo4YdqUhtHxY,https://api.spotify.com/v1/tracks/1nRc8BZpJMXo4YdqUhtHxY,https://api.spotify.com/v1/audio-analysis/1nRc8BZpJMXo4YdqUhtHxY,282800,4
0.521,0.377,4,-11.908,0,0.0482,0.845,0.000247,0.0843,0.346,115.179,audio_features,4DDMXN0aa2RLeR51FX186y,spotify:track:4DDMXN0aa2RLeR51FX186y,https://api.spotify.com/v1/tracks/4DDMXN0aa2RLeR51FX186y,https://api.spotify.com/v1/audio-analysis/4DDMXN0aa2RLeR51FX186y,209816,4
0.437,0.556,5,-7.224,0,0.0597,0.426,0,0.144,0.719,176.116,audio_features,2D7ug4cz4Kt0Sys1h4gzDg,spotify:track:2D7ug4cz4Kt0Sys1h4gzDg,https://api.spotify.com/v1/tracks/2D7ug4cz4Kt0Sys1h4gzDg,https://api.spotify.com/v1/audio-analysis/2D7ug4cz4Kt0Sys1h4gzDg,287265,4
0.411,0.377,2,-9.114,0,0.027,0.779,3.47e-05,0.112,0.265,80.065,audio_features,0gydw3ArfqwQb2TEChjIG0,spotify:track:0gydw3ArfqwQb2TEChjIG0,https://api.spotify.com/v1/tracks/0gydw3ArfqwQb2TEChjIG0,https://api.spotify.com/v1/audio-analysis/0gydw3ArfqwQb2TEChjIG0,226348,3
0.504,0.486,9,-6.463,0,0.0326,0.677,1.09e-06,0.101,0.26,112.946,audio_features,3U2mzBdc2hK2WjRP4QE4db,spotify:track:3U2mzBdc2hK2WjRP4QE4db,https://api.spotify.com/v1/tracks/3U2mzBdc2hK2WjRP4QE4db,https://api.spotify.com/v1/audio-analysis/3U2mzBdc2hK2WjRP4QE4db,212602,5
